prepPhrase_anim	prepPh_sing	in mins neist de pakes hat	in mins neist de pakes hawwe
prepPhrase_anim	prepPh_sing	in mins neist de pakes kin	in mins neist de pakes kinne
prepPhrase_anim	prepPh_sing	in mins neist de pakes komt	in mins neist de pakes komme
prepPhrase_anim	prepPh_sing	in mins neist de pakes wit	in mins neist de pakes witte
prepPhrase_anim	prepPh_sing	in mins neist de pakes set	in mins neist de pakes sette
prepPhrase_anim	prepPh_sing	in mins neist de pakes leit	in mins neist de pakes lige
prepPhrase_anim	prepPh_sing	in mins neist de pakes is lang	in mins neist de pakes benne lang
prepPhrase_anim	prepPh_sing	in mins neist de pakes is koart	in mins neist de pakes benne koart
prepPhrase_anim	prepPh_sing	in mins neist de pakes is âld	in mins neist de pakes benne âld
prepPhrase_anim	prepPh_sing	in mins neist de pakes is jong	in mins neist de pakes benne jong
prepPhrase_anim	prepPh_sing	in mins neist de boargemasters hat	in mins neist de boargemasters hawwe
prepPhrase_anim	prepPh_sing	in mins neist de boargemasters kin	in mins neist de boargemasters kinne
prepPhrase_anim	prepPh_sing	in mins neist de boargemasters komt	in mins neist de boargemasters komme
prepPhrase_anim	prepPh_sing	in mins neist de boargemasters wit	in mins neist de boargemasters witte
prepPhrase_anim	prepPh_sing	in mins neist de boargemasters set	in mins neist de boargemasters sette
prepPhrase_anim	prepPh_sing	in mins neist de boargemasters leit	in mins neist de boargemasters lige
prepPhrase_anim	prepPh_sing	in mins neist de boargemasters is lang	in mins neist de boargemasters benne lang
prepPhrase_anim	prepPh_sing	in mins neist de boargemasters is koart	in mins neist de boargemasters benne koart
prepPhrase_anim	prepPh_sing	in mins neist de boargemasters is âld	in mins neist de boargemasters benne âld
prepPhrase_anim	prepPh_sing	in mins neist de boargemasters is jong	in mins neist de boargemasters benne jong
prepPhrase_anim	prepPh_sing	in mins neist de direkteuren hat	in mins neist de direkteuren hawwe
prepPhrase_anim	prepPh_sing	in mins neist de direkteuren kin	in mins neist de direkteuren kinne
prepPhrase_anim	prepPh_sing	in mins neist de direkteuren komt	in mins neist de direkteuren komme
prepPhrase_anim	prepPh_sing	in mins neist de direkteuren wit	in mins neist de direkteuren witte
prepPhrase_anim	prepPh_sing	in mins neist de direkteuren set	in mins neist de direkteuren sette
